Date,Day,CodedDay,Zone,Weather,Temperature,Traffic,year,month,day,is_weekend
2017-03-18,Friday,5,84,47,15,Move On,2017,3,18,0
2017-11-09,Wednesday,3,101,7,28,Move On,2017,11,9,0
2017-11-16,Wednesday,3,105,9,11,Move On,2017,11,16,0
2017-08-29,Monday,1,37,36,40,Move On,2017,8,29,0
2017-11-29,Tuesday,2,103,14,32,Move On,2017,11,29,0
2017-08-06,Saturday,6,63,12,10,Move On,2017,8,6,1
2017-07-12,Tuesday,2,54,12,37,Move On,2017,7,12,0
2017-09-07,Wednesday,3,64,11,43,Move On,2017,9,7,0
2017-10-27,Thursday,4,88,11,31,Move On,2017,10,27,0
2017-02-09,Wednesday,3,21,28,10,Move On,2017,2,9,0
2017-02-04,Friday,5,22,5,32,Move On,2017,2,4,0
2017-02-06,Sunday,7,29,34,16,Move On,2017,2,6,1
2017-11-15,Tuesday,2,15,2,7,Move On,2017,11,15,0
2017-05-24,Tuesday,2,43,29,33,Move On,2017,5,24,0
2017-05-05,Thursday,4,77,12,21,Move On,2017,5,5,0
2017-02-12,Saturday,6,128,35,7,Move On,2017,2,12,1
2017-07-03,Sunday,7,73,5,36,Move On,2017,7,3,1
2017-08-22,Monday,1,94,36,44,Move On,2017,8,22,0
2017-08-08,Monday,1,30,22,22,Move On,2017,8,8,0
2017-11-09,Wednesday,3,110,43,36,Move On,2017,11,9,0
2017-09-05,Monday,1,44,37,41,Move On,2017,9,5,0
2017-10-27,Thursday,4,57,27,15,Move On,2017,10,27,0
2017-05-20,Friday,5,49,14,28,Move On,2017,5,20,0
2017-10-13,Thursday,4,117,26,17,Move On,2017,10,13,0
2017-06-01,Wednesday,3,60,30,17,Move On,2017,6,1,0
2017-06-06,Monday,1,85,31,24,Move On,2017,6,6,0
2017-10-05,Wednesday,3,24,15,13,Move On,2017,10,5,0
2017-08-30,Tuesday,2,88,30,32,Move On,2017,8,30,0
2017-10-04,Tuesday,2,18,10,10,Move On,2017,10,4,0
2017-06-07,Tuesday,2,23,21,40,Move On,2017,6,7,0
2017-05-16,Monday,1,54,7,36,Move On,2017,5,16,0
2017-10-18,Tuesday,2,50,24,16,Move On,2017,10,18,0
2017-01-26,Thursday,4,38,3,43,Move On,2017,1,26,0
2017-06-22,Wednesday,3,90,4,7,Move On,2017,6,22,0
2017-11-08,Tuesday,2,118,32,24,Move On,2017,11,8,0
2017-03-06,Sunday,7,34,0,38,Move On,2017,3,6,1
2017-07-29,Friday,5,104,10,27,Move On,2017,7,29,0
2017-04-27,Wednesday,3,79,21,23,Move On,2017,4,27,0
2017-02-13,Sunday,7,64,40,24,Move On,2017,2,13,1
2017-06-06,Monday,1,86,42,13,Move On,2017,6,6,0
2017-11-11,Friday,5,27,28,17,Move On,2017,11,11,0
2017-08-27,Saturday,6,109,30,28,Move On,2017,8,27,1
2017-02-02,Wednesday,3,98,33,19,Move On,2017,2,2,0
2017-07-15,Friday,5,61,15,7,Move On,2017,7,15,0
2017-12-16,Friday,5,111,43,39,Move On,2017,12,16,0
2017-11-24,Thursday,4,44,11,37,Move On,2017,11,24,0
2017-08-21,Sunday,7,117,33,19,Move On,2017,8,21,1
2017-08-15,Monday,1,99,4,26,Move On,2017,8,15,0
2017-12-22,Thursday,4,80,22,41,Move On,2017,12,22,0
2017-09-26,Monday,1,84,29,39,Move On,2017,9,26,0
2017-01-22,Sunday,7,21,8,12,Move On,2017,1,22,1
2017-07-10,Sunday,7,68,45,22,Move On,2017,7,10,1
2017-04-04,Monday,1,112,47,45,Move On,2017,4,4,0
2017-03-14,Monday,1,30,40,9,Move On,2017,3,14,0
2017-12-31,Saturday,6,105,42,15,Move On,2017,12,31,1
2017-10-20,Thursday,4,80,43,32,Move On,2017,10,20,0
2017-03-06,Sunday,7,96,28,28,Move On,2017,3,6,1
2017-09-28,Wednesday,3,126,40,33,Move On,2017,9,28,0
2017-07-09,Saturday,6,84,47,6,Move On,2017,7,9,1
2017-11-20,Sunday,7,56,6,7,Move On,2017,11,20,1
2017-11-01,Tuesday,2,111,1,40,Move On,2017,11,1,0
2017-01-09,Monday,1,88,15,22,Move On,2017,1,9,0
2017-09-23,Friday,5,90,13,37,Move On,2017,9,23,0
2017-05-23,Monday,1,127,29,38,Move On,2017,5,23,0
2017-04-07,Thursday,4,80,17,28,Move On,2017,4,7,0
2017-03-26,Saturday,6,97,32,15,Move On,2017,3,26,1
2017-11-27,Sunday,7,37,13,26,Move On,2017,11,27,1
2017-11-19,Saturday,6,120,16,39,Move On,2017,11,19,1
2017-04-19,Tuesday,2,41,42,31,Move On,2017,4,19,0
2017-09-07,Wednesday,3,42,40,41,Move On,2017,9,7,0
2017-03-08,Tuesday,2,68,37,34,Move On,2017,3,8,0
2017-02-10,Thursday,4,106,45,27,Move On,2017,2,10,0
2017-08-16,Tuesday,2,124,3,15,Move On,2017,8,16,0
2017-02-03,Thursday,4,80,15,32,Move On,2017,2,3,0
2017-02-10,Thursday,4,49,23,37,Move On,2017,2,10,0
2017-04-23,Saturday,6,115,41,40,Move On,2017,4,23,1
2017-06-05,Sunday,7,125,30,18,Move On,2017,6,5,1
2017-11-08,Tuesday,2,50,10,30,Move On,2017,11,8,0
2017-02-08,Tuesday,2,73,45,44,Move On,2017,2,8,0
2017-09-02,Friday,5,80,45,28,Move On,2017,9,2,0
2017-06-05,Sunday,7,106,22,6,Move On,2017,6,5,1
2017-03-03,Thursday,4,110,9,8,Move On,2017,3,3,0
2017-06-01,Wednesday,3,31,44,34,Move On,2017,6,1,0
2017-11-10,Thursday,4,53,29,37,Move On,2017,11,10,0
2017-11-19,Saturday,6,117,1,10,Move On,2017,11,19,1
2017-11-30,Wednesday,3,24,27,29,Move On,2017,11,30,0
2017-09-13,Tuesday,2,46,18,16,Move On,2017,9,13,0
2017-02-24,Thursday,4,69,14,45,Move On,2017,2,24,0
2017-11-18,Friday,5,52,2,20,Move On,2017,11,18,0
2017-08-30,Tuesday,2,21,40,38,Move On,2017,8,30,0
2017-10-20,Thursday,4,103,1,11,Move On,2017,10,20,0
2017-02-12,Saturday,6,35,46,42,Move On,2017,2,12,1
2017-12-24,Saturday,6,91,12,35,Move On,2017,12,24,1
2017-12-20,Tuesday,2,37,19,35,Move On,2017,12,20,0
2017-04-04,Monday,1,25,39,11,Move On,2017,4,4,0
2017-05-18,Wednesday,3,113,22,13,Move On,2017,5,18,0
2017-04-17,Sunday,7,22,17,8,Move On,2017,4,17,1
2017-03-01,Tuesday,2,77,31,41,Move On,2017,3,1,0
2017-05-09,Monday,1,122,14,20,Move On,2017,5,9,0
2017-08-06,Saturday,6,79,31,41,Move On,2017,8,6,1
2017-10-29,Saturday,6,130,31,39,Move On,2017,10,29,1
2017-08-22,Monday,1,30,39,24,Move On,2017,8,22,0
2017-06-28,Tuesday,2,62,38,24,Move On,2017,6,28,0
2017-01-19,Thursday,4,20,32,19,Move On,2017,1,19,0
2017-06-01,Wednesday,3,124,11,12,Move On,2017,6,1,0
2017-02-08,Tuesday,2,130,46,17,Move On,2017,2,8,0
2017-02-24,Thursday,4,57,35,28,Move On,2017,2,24,0
2017-11-21,Monday,1,49,31,27,Move On,2017,11,21,0
2017-05-03,Tuesday,2,44,5,9,Move On,2017,5,3,0
2017-01-19,Thursday,4,88,27,10,Move On,2017,1,19,0
2017-01-16,Monday,1,120,45,13,Move On,2017,1,16,0
2017-06-28,Tuesday,2,16,31,29,Move On,2017,6,28,0
2017-10-06,Thursday,4,72,25,34,Move On,2017,10,6,0
2017-05-13,Friday,5,119,12,44,Move On,2017,5,13,0
2017-03-29,Tuesday,2,30,24,17,Move On,2017,3,29,0
2017-10-11,Tuesday,2,29,33,35,Move On,2017,10,11,0
2017-02-21,Monday,1,126,23,12,Move On,2017,2,21,0
2017-09-18,Sunday,7,101,25,21,Move On,2017,9,18,1
2017-07-06,Wednesday,3,88,5,30,Move On,2017,7,6,0
2017-11-22,Tuesday,2,51,35,34,Move On,2017,11,22,0
2017-06-12,Sunday,7,129,15,41,Move On,2017,6,12,1
2017-06-04,Saturday,6,52,22,24,Move On,2017,6,4,1
2017-11-03,Thursday,4,101,37,33,Move On,2017,11,3,0
2017-09-22,Thursday,4,117,36,26,Move On,2017,9,22,0
2017-08-09,Tuesday,2,124,17,20,Move On,2017,8,9,0
2017-08-08,Monday,1,56,36,40,Move On,2017,8,8,0
2017-06-19,Sunday,7,80,28,38,Move On,2017,6,19,1
2017-05-05,Thursday,4,19,4,11,Move On,2017,5,5,0
2017-08-09,Tuesday,2,52,28,40,Move On,2017,8,9,0
2017-09-19,Monday,1,85,42,26,Move On,2017,9,19,0
2017-04-08,Friday,5,107,45,34,Move On,2017,4,8,0
2017-05-02,Monday,1,65,24,8,Move On,2017,5,2,0
2017-07-13,Wednesday,3,93,5,26,Move On,2017,7,13,0
2017-04-03,Sunday,7,31,44,36,Move On,2017,4,3,1
2017-04-29,Friday,5,96,44,43,Move On,2017,4,29,0
2017-03-21,Monday,1,123,35,11,Move On,2017,3,21,0
2017-05-15,Sunday,7,34,47,8,Move On,2017,5,15,1
2017-04-25,Monday,1,66,24,22,Move On,2017,4,25,0
2017-04-23,Saturday,6,34,20,24,Move On,2017,4,23,1
2017-04-26,Tuesday,2,34,5,35,Move On,2017,4,26,0
2017-09-23,Friday,5,82,47,23,Move On,2017,9,23,0
2017-05-07,Saturday,6,23,30,11,Move On,2017,5,7,1
2017-08-27,Saturday,6,103,38,16,Move On,2017,8,27,1
2017-02-21,Monday,1,90,4,32,Move On,2017,2,21,0
2017-10-27,Thursday,4,62,12,38,Move On,2017,10,27,0
2017-11-23,Wednesday,3,75,33,18,Move On,2017,11,23,0
2017-10-15,Saturday,6,80,19,29,Move On,2017,10,15,1
2017-04-14,Thursday,4,67,30,29,Move On,2017,4,14,0
2017-05-23,Monday,1,49,4,10,Move On,2017,5,23,0
2017-10-06,Thursday,4,103,40,42,Move On,2017,10,6,0
2017-09-09,Friday,5,50,0,34,Move On,2017,9,9,0
2017-11-23,Wednesday,3,71,19,35,Move On,2017,11,23,0
2017-07-13,Wednesday,3,128,9,28,Move On,2017,7,13,0
2017-06-09,Thursday,4,107,33,34,Move On,2017,6,9,0
2017-04-01,Friday,5,99,45,20,Move On,2017,4,1,0
2017-12-08,Thursday,4,115,0,20,Move On,2017,12,8,0
2017-05-17,Tuesday,2,84,10,41,Move On,2017,5,17,0
2017-08-14,Sunday,7,106,9,39,Move On,2017,8,14,1
2017-06-14,Tuesday,2,66,14,22,Move On,2017,6,14,0
2017-02-09,Wednesday,3,69,2,32,Move On,2017,2,9,0
2017-01-27,Friday,5,18,31,7,Move On,2017,1,27,0
2017-07-04,Monday,1,26,16,28,Move On,2017,7,4,0
2017-12-21,Wednesday,3,71,38,33,Move On,2017,12,21,0
2017-01-09,Monday,1,47,32,41,Move On,2017,1,9,0
2017-01-25,Wednesday,3,127,46,37,Move On,2017,1,25,0
2017-07-06,Wednesday,3,95,45,43,Move On,2017,7,6,0
2017-06-16,Thursday,4,48,36,41,Move On,2017,6,16,0
2017-03-07,Monday,1,120,41,27,Move On,2017,3,7,0
2017-12-08,Thursday,4,125,15,14,Move On,2017,12,8,0
2017-10-27,Thursday,4,15,24,7,Move On,2017,10,27,0
2017-01-10,Tuesday,2,78,13,13,Move On,2017,1,10,0
2017-06-11,Saturday,6,121,5,33,Move On,2017,6,11,1
2017-04-21,Thursday,4,101,47,42,Move On,2017,4,21,0
2017-10-30,Sunday,7,42,44,7,Move On,2017,10,30,1
2017-03-01,Tuesday,2,96,43,23,Move On,2017,3,1,0
2017-04-01,Friday,5,18,1,20,Move On,2017,4,1,0
2017-04-10,Sunday,7,88,28,33,Move On,2017,4,10,1
2017-06-15,Wednesday,3,121,33,32,Move On,2017,6,15,0
2017-05-22,Sunday,7,122,21,40,Move On,2017,5,22,1
2017-07-19,Tuesday,2,45,4,32,Move On,2017,7,19,0
2017-09-13,Tuesday,2,127,24,8,Move On,2017,9,13,0
2017-11-27,Sunday,7,85,42,29,Move On,2017,11,27,1
2017-01-11,Wednesday,3,69,31,6,Move On,2017,1,11,0
2017-12-31,Saturday,6,41,0,24,Move On,2017,12,31,1
2017-03-29,Tuesday,2,125,22,26,Move On,2017,3,29,0
2017-06-04,Saturday,6,79,25,8,Move On,2017,6,4,1
2017-04-14,Thursday,4,100,9,6,Move On,2017,4,14,0
2017-07-29,Friday,5,129,14,16,Move On,2017,7,29,0
2017-05-26,Thursday,4,56,23,32,Move On,2017,5,26,0
2017-04-19,Tuesday,2,72,11,29,Move On,2017,4,19,0
2017-05-19,Thursday,4,120,6,13,Move On,2017,5,19,0
2017-01-23,Monday,1,112,13,29,Move On,2017,1,23,0
2017-07-17,Sunday,7,23,9,24,Move On,2017,7,17,1
2017-06-26,Sunday,7,116,31,44,Move On,2017,6,26,1
2017-07-13,Wednesday,3,124,39,22,Move On,2017,7,13,0
2017-01-04,Wednesday,3,22,19,22,Move On,2017,1,4,0
2017-08-28,Sunday,7,19,45,42,Move On,2017,8,28,1
2017-05-04,Wednesday,3,122,27,37,Move On,2017,5,4,0
2017-01-19,Thursday,4,122,1,27,Move On,2017,1,19,0
2017-11-11,Friday,5,102,45,17,Move On,2017,11,11,0
2017-08-07,Sunday,7,103,14,10,Move On,2017,8,7,1
2017-11-24,Thursday,4,129,10,11,Move On,2017,11,24,0
2017-12-31,Saturday,6,61,21,15,Move On,2017,12,31,1
2017-09-07,Wednesday,3,41,17,27,Move On,2017,9,7,0
2017-10-15,Saturday,6,31,7,12,Move On,2017,10,15,1
2017-11-03,Thursday,4,121,9,37,Move On,2017,11,3,0
2017-03-01,Tuesday,2,113,36,13,Move On,2017,3,1,0
2017-11-21,Monday,1,63,41,13,Move On,2017,11,21,0
2017-12-21,Wednesday,3,111,34,37,Move On,2017,12,21,0
2017-02-08,Tuesday,2,50,1,39,Move On,2017,2,8,0
2017-08-07,Sunday,7,119,11,24,Move On,2017,8,7,1
2017-02-13,Sunday,7,114,1,43,Move On,2017,2,13,1
2017-10-10,Monday,1,77,17,9,Move On,2017,10,10,0
2017-06-05,Sunday,7,65,11,36,Move On,2017,6,5,1
2017-12-08,Thursday,4,79,8,42,Move On,2017,12,8,0
2017-11-29,Tuesday,2,120,27,45,Move On,2017,11,29,0
2017-11-02,Wednesday,3,18,33,40,Move On,2017,11,2,0
2017-08-28,Sunday,7,74,14,9,Move On,2017,8,28,1
2017-05-27,Friday,5,114,17,25,Move On,2017,5,27,0
2017-08-02,Tuesday,2,118,31,13,Move On,2017,8,2,0
2017-09-24,Saturday,6,52,27,31,Move On,2017,9,24,1
2017-01-21,Saturday,6,127,27,37,Move On,2017,1,21,1
2017-11-28,Monday,1,61,17,23,Move On,2017,11,28,0
2017-01-02,Monday,1,49,24,22,Move On,2017,1,2,0
2017-09-02,Friday,5,51,12,7,Move On,2017,9,2,0
2017-01-24,Tuesday,2,30,9,7,Move On,2017,1,24,0
2017-04-15,Friday,5,119,26,19,Move On,2017,4,15,0
2017-11-08,Tuesday,2,27,6,11,Move On,2017,11,8,0
2017-10-15,Saturday,6,74,5,14,Move On,2017,10,15,1
2017-04-26,Tuesday,2,86,10,34,Move On,2017,4,26,0
2017-08-30,Tuesday,2,18,47,6,Move On,2017,8,30,0
2017-09-13,Tuesday,2,108,31,24,Move On,2017,9,13,0
2017-05-02,Monday,1,42,0,29,Move On,2017,5,2,0
2017-04-12,Tuesday,2,101,26,30,Move On,2017,4,12,0
2017-06-05,Sunday,7,102,41,29,Move On,2017,6,5,1
2017-06-14,Tuesday,2,50,30,19,Move On,2017,6,14,0
2017-03-08,Tuesday,2,40,47,17,Move On,2017,3,8,0
2017-08-20,Saturday,6,15,25,32,Move On,2017,8,20,1
2017-10-02,Sunday,7,94,37,20,Move On,2017,10,2,1
2017-03-23,Wednesday,3,98,29,35,Move On,2017,3,23,0
2017-04-21,Thursday,4,112,33,14,Move On,2017,4,21,0
2017-04-27,Wednesday,3,98,1,29,Move On,2017,4,27,0
2017-11-20,Sunday,7,21,3,33,Move On,2017,11,20,1
2017-03-17,Thursday,4,32,2,40,Move On,2017,3,17,0
2017-01-11,Wednesday,3,103,22,13,Move On,2017,1,11,0
2017-12-13,Tuesday,2,102,43,14,Move On,2017,12,13,0
2017-03-14,Monday,1,15,33,32,Move On,2017,3,14,0
2017-07-02,Saturday,6,24,12,11,Move On,2017,7,2,1
2017-03-01,Tuesday,2,75,4,43,Move On,2017,3,1,0
2017-06-06,Monday,1,93,29,37,Move On,2017,6,6,0
2017-10-04,Tuesday,2,66,6,43,Move On,2017,10,4,0
2017-02-22,Tuesday,2,37,30,25,Move On,2017,2,22,0
2017-04-10,Sunday,7,39,20,32,Move On,2017,4,10,1
2017-03-03,Thursday,4,81,28,42,Move On,2017,3,3,0
2017-03-29,Tuesday,2,98,3,14,Move On,2017,3,29,0
2017-07-11,Monday,1,91,30,11,Move On,2017,7,11,0
2017-12-22,Thursday,4,45,2,35,Move On,2017,12,22,0
2017-01-07,Saturday,6,78,42,23,Move On,2017,1,7,1
2017-09-20,Tuesday,2,94,22,25,Move On,2017,9,20,0
2017-01-01,Sunday,7,39,43,35,Move On,2017,1,1,1
2017-07-15,Friday,5,96,29,40,Move On,2017,7,15,0
2017-11-09,Wednesday,3,89,23,29,Move On,2017,11,9,0
2017-02-13,Sunday,7,32,15,37,Move On,2017,2,13,1
2017-01-04,Wednesday,3,77,12,27,Move On,2017,1,4,0
2017-03-06,Sunday,7,88,22,15,Move On,2017,3,6,1
2017-05-16,Monday,1,116,14,21,Move On,2017,5,16,0
2017-11-09,Wednesday,3,23,17,34,Move On,2017,11,9,0
2017-09-13,Tuesday,2,120,19,10,Move On,2017,9,13,0
2017-09-23,Friday,5,125,15,24,Move On,2017,9,23,0
2017-05-28,Saturday,6,63,9,19,Move On,2017,5,28,1
2017-04-24,Sunday,7,22,26,36,Move On,2017,4,24,1
2017-06-24,Friday,5,22,46,20,Move On,2017,6,24,0
2017-12-02,Friday,5,51,40,41,Move On,2017,12,2,0
2017-06-28,Tuesday,2,75,39,18,Move On,2017,6,28,0
2017-02-02,Wednesday,3,59,21,19,Move On,2017,2,2,0
2017-08-03,Wednesday,3,27,34,36,Move On,2017,8,3,0
2017-06-05,Sunday,7,27,18,23,Move On,2017,6,5,1
2017-02-03,Thursday,4,108,17,24,Move On,2017,2,3,0
2017-01-17,Tuesday,2,94,8,20,Move On,2017,1,17,0
2017-06-18,Saturday,6,77,47,42,Move On,2017,6,18,1
2017-08-24,Wednesday,3,123,41,21,Move On,2017,8,24,0
2017-09-30,Friday,5,102,5,20,Move On,2017,9,30,0
2017-03-07,Monday,1,27,0,31,Move On,2017,3,7,0
2017-10-04,Tuesday,2,37,4,30,Move On,2017,10,4,0
2017-12-17,Saturday,6,115,29,45,Move On,2017,12,17,1
2017-05-11,Wednesday,3,48,5,27,Move On,2017,5,11,0
2017-06-11,Saturday,6,44,41,25,Move On,2017,6,11,1
2017-01-15,Sunday,7,39,47,8,Move On,2017,1,15,1
2017-03-11,Friday,5,67,8,28,Move On,2017,3,11,0
2017-06-19,Sunday,7,124,32,27,Move On,2017,6,19,1
2017-05-05,Thursday,4,70,13,37,Move On,2017,5,5,0
2017-11-08,Tuesday,2,46,6,9,Move On,2017,11,8,0
2017-07-05,Tuesday,2,125,40,20,Move On,2017,7,5,0
2017-11-06,Sunday,7,44,4,35,Move On,2017,11,6,1
2017-09-30,Friday,5,15,14,18,Move On,2017,9,30,0
2017-03-18,Friday,5,49,12,23,Move On,2017,3,18,0
2017-03-16,Wednesday,3,40,42,33,Move On,2017,3,16,0
2017-09-26,Monday,1,21,35,34,Move On,2017,9,26,0
2017-02-23,Wednesday,3,115,35,42,Move On,2017,2,23,0
2017-08-05,Friday,5,48,1,34,Move On,2017,8,5,0
2017-06-29,Wednesday,3,92,4,44,Move On,2017,6,29,0
2017-04-20,Wednesday,3,30,8,32,Move On,2017,4,20,0
2017-03-02,Wednesday,3,16,5,13,Move On,2017,3,2,0
2017-10-17,Monday,1,47,46,17,Move On,2017,10,17,0
2017-06-18,Saturday,6,44,6,23,Move On,2017,6,18,1
2017-08-15,Monday,1,44,21,25,Move On,2017,8,15,0
2017-06-16,Thursday,4,89,16,38,Move On,2017,6,16,0
2017-01-28,Saturday,6,99,0,14,Move On,2017,1,28,1
2017-12-27,Tuesday,2,68,35,40,Move On,2017,12,27,0
2017-08-10,Wednesday,3,117,10,38,Move On,2017,8,10,0
2017-03-04,Friday,5,93,47,28,Move On,2017,3,4,0
2017-08-05,Friday,5,52,32,18,Move On,2017,8,5,0
2017-02-02,Wednesday,3,23,40,44,Move On,2017,2,2,0
2017-11-22,Tuesday,2,21,23,14,Move On,2017,11,22,0
2017-07-04,Monday,1,16,15,35,Move On,2017,7,4,0
2017-08-18,Thursday,4,68,44,24,Move On,2017,8,18,0
2017-01-19,Thursday,4,130,32,22,Move On,2017,1,19,0
2017-03-24,Thursday,4,112,21,10,Move On,2017,3,24,0
2017-03-29,Tuesday,2,101,40,12,Move On,2017,3,29,0
2017-02-28,Monday,1,19,6,42,Move On,2017,2,28,0
2017-11-11,Friday,5,42,41,18,Move On,2017,11,11,0
2017-12-12,Monday,1,26,17,21,Move On,2017,12,12,0
2017-04-05,Tuesday,2,99,33,33,Move On,2017,4,5,0
2017-12-20,Tuesday,2,20,24,36,Move On,2017,12,20,0
2017-06-03,Friday,5,29,39,13,Move On,2017,6,3,0
2017-08-02,Tuesday,2,33,43,15,Move On,2017,8,2,0
2017-05-18,Wednesday,3,92,24,13,Move On,2017,5,18,0
2017-01-08,Sunday,7,57,4,22,Move On,2017,1,8,1
2017-07-05,Tuesday,2,122,19,18,Move On,2017,7,5,0
2017-05-04,Wednesday,3,111,15,8,Move On,2017,5,4,0
2017-03-18,Friday,5,34,15,29,Move On,2017,3,18,0
2017-01-07,Saturday,6,85,32,7,Move On,2017,1,7,1
2017-03-08,Tuesday,2,22,43,10,Move On,2017,3,8,0
2017-02-18,Friday,5,22,7,39,Move On,2017,2,18,0
2017-12-23,Friday,5,50,18,20,Move On,2017,12,23,0
2017-10-21,Friday,5,84,24,11,Move On,2017,10,21,0
2017-08-09,Tuesday,2,92,44,31,Move On,2017,8,9,0
2017-03-12,Saturday,6,86,33,12,Move On,2017,3,12,1
2017-07-07,Thursday,4,73,36,41,Move On,2017,7,7,0
2017-08-12,Friday,5,113,13,10,Move On,2017,8,12,0
2017-02-07,Monday,1,78,46,42,Move On,2017,2,7,0
2017-03-04,Friday,5,76,31,8,Move On,2017,3,4,0
2017-10-17,Monday,1,18,33,35,Move On,2017,10,17,0
2017-02-19,Saturday,6,116,18,7,Move On,2017,2,19,1
2017-10-20,Thursday,4,58,1,41,Move On,2017,10,20,0
2017-01-11,Wednesday,3,44,26,40,Move On,2017,1,11,0
2017-04-16,Saturday,6,83,27,14,Move On,2017,4,16,1
2017-03-13,Sunday,7,39,23,20,Move On,2017,3,13,1
2017-03-06,Sunday,7,40,12,15,Move On,2017,3,6,1
2017-06-05,Sunday,7,45,44,20,Move On,2017,6,5,1
2017-02-04,Friday,5,122,21,18,Move On,2017,2,4,0
2017-11-18,Friday,5,75,20,26,Move On,2017,11,18,0
2017-07-21,Thursday,4,19,17,38,Move On,2017,7,21,0
2017-05-15,Sunday,7,126,17,28,Move On,2017,5,15,1
2017-11-04,Friday,5,111,21,6,Move On,2017,11,4,0
2017-04-06,Wednesday,3,15,16,17,Move On,2017,4,6,0
2017-10-03,Monday,1,68,30,20,Move On,2017,10,3,0
2017-09-21,Wednesday,3,38,41,31,Move On,2017,9,21,0
2017-07-27,Wednesday,3,50,20,40,Move On,2017,7,27,0
2017-06-25,Saturday,6,114,40,42,Move On,2017,6,25,1
2017-07-18,Monday,1,79,4,17,Move On,2017,7,18,0
2017-03-20,Sunday,7,130,27,44,Move On,2017,3,20,1
2017-10-31,Monday,1,69,45,18,Move On,2017,10,31,0
2017-04-24,Sunday,7,88,43,19,Move On,2017,4,24,1
2017-02-22,Tuesday,2,53,30,41,Move On,2017,2,22,0
2017-02-16,Wednesday,3,35,23,15,Move On,2017,2,16,0
2017-02-11,Friday,5,52,37,31,Move On,2017,2,11,0
2017-03-06,Sunday,7,75,1,35,Move On,2017,3,6,1
2017-02-25,Friday,5,34,1,38,Move On,2017,2,25,0
2017-03-17,Thursday,4,16,35,30,Move On,2017,3,17,0
2017-06-22,Wednesday,3,91,41,32,Move On,2017,6,22,0
2017-10-26,Wednesday,3,88,5,21,Move On,2017,10,26,0
2017-12-10,Saturday,6,73,26,31,Move On,2017,12,10,1
2017-04-25,Monday,1,71,13,26,Move On,2017,4,25,0
2017-04-17,Sunday,7,115,38,16,Move On,2017,4,17,1
2017-06-22,Wednesday,3,19,10,45,Move On,2017,6,22,0
2017-04-23,Saturday,6,20,7,43,Move On,2017,4,23,1
2017-01-12,Thursday,4,51,39,44,Move On,2017,1,12,0
2017-05-28,Saturday,6,118,28,9,Move On,2017,5,28,1
2017-05-03,Tuesday,2,35,38,28,Move On,2017,5,3,0
2017-09-24,Saturday,6,74,35,33,Move On,2017,9,24,1
2017-07-16,Saturday,6,50,35,9,Move On,2017,7,16,1
2017-12-08,Thursday,4,26,33,45,Move On,2017,12,8,0
2017-04-19,Tuesday,2,91,42,7,Move On,2017,4,19,0
2017-05-22,Sunday,7,53,32,24,Move On,2017,5,22,1
2017-06-15,Wednesday,3,98,27,44,Move On,2017,6,15,0
2017-05-26,Thursday,4,118,35,9,Move On,2017,5,26,0
2017-10-04,Tuesday,2,99,23,26,Move On,2017,10,4,0
2017-07-28,Thursday,4,18,27,24,Move On,2017,7,28,0
2017-04-05,Tuesday,2,34,33,6,Move On,2017,4,5,0
2017-12-06,Tuesday,2,111,34,14,Move On,2017,12,6,0
2017-04-11,Monday,1,66,45,31,Move On,2017,4,11,0
2017-02-14,Monday,1,51,4,7,Move On,2017,2,14,0
2017-11-24,Thursday,4,76,4,16,Move On,2017,11,24,0
2017-08-19,Friday,5,116,5,14,Move On,2017,8,19,0
2017-04-18,Monday,1,45,11,15,Move On,2017,4,18,0
2017-10-19,Wednesday,3,29,21,21,Move On,2017,10,19,0
2017-03-12,Saturday,6,130,5,23,Move On,2017,3,12,1
2017-06-06,Monday,1,69,8,15,Move On,2017,6,6,0
2017-11-05,Saturday,6,129,47,16,Move On,2017,11,5,1
2017-03-13,Sunday,7,119,12,8,Move On,2017,3,13,1
2017-08-05,Friday,5,68,20,9,Move On,2017,8,5,0
2017-11-04,Friday,5,51,10,44,Move On,2017,11,4,0
2017-02-07,Monday,1,38,40,20,Move On,2017,2,7,0
2017-07-13,Wednesday,3,103,8,29,Move On,2017,7,13,0
2017-01-24,Tuesday,2,43,0,9,Move On,2017,1,24,0
2017-01-29,Sunday,7,127,46,10,Move On,2017,1,29,1
2017-01-16,Monday,1,130,19,19,Move On,2017,1,16,0
2017-10-18,Tuesday,2,88,45,45,Move On,2017,10,18,0
2017-09-13,Tuesday,2,94,24,37,Move On,2017,9,13,0
2017-10-17,Monday,1,51,1,29,Move On,2017,10,17,0
2017-04-06,Wednesday,3,122,31,13,Move On,2017,4,6,0
2017-08-11,Thursday,4,40,7,6,Move On,2017,8,11,0
2017-01-04,Wednesday,3,121,26,19,Move On,2017,1,4,0
2017-03-27,Sunday,7,15,17,26,Move On,2017,3,27,1
2017-10-26,Wednesday,3,83,31,36,Move On,2017,10,26,0
2017-06-23,Thursday,4,96,20,44,Move On,2017,6,23,0
2017-04-17,Sunday,7,35,36,30,Move On,2017,4,17,1
2017-07-04,Monday,1,110,9,22,Move On,2017,7,4,0
2017-09-02,Friday,5,53,30,23,Move On,2017,9,2,0
2017-12-11,Sunday,7,49,0,23,Move On,2017,12,11,1
